date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:22:26	68120/68120	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2020:56:13%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/crosby	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/crosby.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:26	78531/78531	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2020:40:58%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/croydon	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/croydon.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:27	78454/78454	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2023:20:57%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/dartford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/dartford.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:27	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:26%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/darwen	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/darwen	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:28	78528/78528	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2013:16:09%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/daventry	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/daventry.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:28	78427/78427	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2012:00:48%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/deal	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/deal.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:29	61477/61477	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:01:37%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/denbigh	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/denbigh.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:30	78481/78481	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2019:58:53%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/derby	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/derby.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:30	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/dewsbury	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/dewsbury	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:30	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:29%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/dover	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/dover	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:31	68176/68176	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2015:48:49%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/downham-market	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/downham-market.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:31	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:30%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/dudley	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/dudley	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:32	76962/76962	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:52:40%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/dunstable	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/dunstable.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:33	78456/78456	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2013:35:03%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/durham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/durham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:33	78485/78485	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2014:24:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/eastleigh	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/eastleigh.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:33	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:32%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/eccles	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/eccles	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:34	75073/75073	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2012:52:54%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/edmonton	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/edmonton.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:35	78462/78462	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:49:38%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/egham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/egham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:36	71711/71711	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:47:55%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/ellesmere-port	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/ellesmere-port.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:36	64651/64651	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:22:49%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/eltham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/eltham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:37	75026/75026	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:50:58%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/ely	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/ely.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:38	75085/75085	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2021:00:45%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/enfield-town	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/enfield-town.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:38	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:36%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/epsom	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/epsom	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:38	71535/71535	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2005:00:22%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/esher	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/esher.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:39	78428/78428	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2017:25:30%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/exeter	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/exeter.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:40	78469/78469	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2021:00:55%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/fareham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/fareham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:40	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:38%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/farnborough	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/farnborough	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:40	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:39%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/farnham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/farnham	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:41	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:39%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/feltham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/feltham	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:42	75062/75062	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2014:12:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/fleetwood	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/fleetwood.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:42	78499/78499	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2006:12:42%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/folkestone	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/folkestone.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:42	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:41%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/fulham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/fulham	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:42	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:41%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/fylde	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/fylde	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:43	78619/78619	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2007:09:42%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/gateshead	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/gateshead.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:43	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:42%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/gillingham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/gillingham	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:44	75021/75021	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2008:07:17%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/gosport	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/gosport.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:44	74987/74987	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:01:18%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/grantham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/grantham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:45	78418/78418	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2005:11:33%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/grays	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/grays.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:45	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:44%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/great-yarmouth	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/great-yarmouth	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:46	78589/78589	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2020:55:32%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/greenford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/greenford.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:46	71554/71554	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:53:48%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/greenwich	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/greenwich.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:46	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:45%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/guildford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/guildford	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:47	75073/75073	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2011:05:52%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/halesowen	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/halesowen.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:47	75048/75048	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2007:45:37%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/halifax	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/halifax.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:48	71587/71587	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2007:40:17%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hanworth	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hanworth.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:48	71522/71522	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2010:36:27%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/harlow	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/harlow.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:48	68154/68154	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2008:55:38%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/harpenden	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/harpenden.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:49	78593/78593	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2007:46:28%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/harrogate	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/harrogate.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:49	78531/78531	---MCZ	200	added ('OK')	text/html	date:Thu,%2012%20Jun%202025%2005:17:57%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/harrow	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/harrow.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:49	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:48%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hartlepool	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hartlepool	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:50	71593/71593	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2016:45:20%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hastings	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hastings.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:50	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:49%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hatfield	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hatfield	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:50	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:49%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/havant	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/havant	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:51	78662/78662	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2018:07:05%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hemel-hempstead	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hemel-hempstead.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:51	75325/75325	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2021:28:42%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hereford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hereford.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:51	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:50%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/herne-bay	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/herne-bay	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:52	71633/71633	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2002:12:14%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hertford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hertford.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:53	71548/71548	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2020:44:31%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/heston	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/heston.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:53	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:51%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/highbury	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/highbury	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:53	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:52%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/holloway	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/holloway	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:54	78535/78535	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2005:36:01%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/horsham	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/horsham.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:54	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:53%20GMT	https://www.paybyphone.co.uk/find-ev-chargers/hounslow	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers/hounslow	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:55	6366/6366	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:22:53%20GMT	https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=1	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers558e	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:55	70851/70851	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2013:32:10%20GMT	https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=3	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-ev-chargers7808.html	(from https://www.paybyphone.co.uk/find-ev-chargers?39d1214b_page=2)
17:22:55	2236/2236	---M--	200	added ('OK')	image/png	etag:%228b805e18f9ff9ffea82140df13a8744c%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/65bc099c339e33dc04768f38_Extend-your-session.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/65bc099c339e33dc04768f38_Extend-your-session.png	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:22:56	296410/296410	---M--	200	added ('OK')	image/png	etag:%2218c1d92baf8bfebb099c9af36cc120c3%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c9526738eb31260b3df_CP-step-1-min.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c9526738eb31260b3df_CP-step-1-min.png	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:22:56	277495/277495	---M--	200	added ('OK')	image/png	etag:%226f3e46a961efbd2f2880b5d7c6e20070%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c950d170d31796b11b0_CP-step-2-min.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c950d170d31796b11b0_CP-step-2-min.png	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:22:56	262163/262163	---M--	200	added ('OK')	image/png	etag:%221007f44ba5ffc69779f189e56c1cb8d7%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c95bbf9ad63dc1ab782_CP-step-3-min.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/66992c95bbf9ad63dc1ab782_CP-step-3-min.png	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:22:56	5566/5566	---M--	200	added ('OK')	image/png	etag:%22d562e4c5f04b2611d09f8afd9d53437f%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/66bb8ab71adc0c6a94904034_qr_code_location-page-2.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/66bb8ab71adc0c6a94904034_qr_code_location-page-2.png	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:22:57	1311/1311	---M-Z	200	added ('OK')	text/javascript	etag:%22d2kuyss8s6b110f-gzip%22	https://flowgiri.com/js-library/on-page-search.min.js	C:/desktop/paybyphone.co.uk/flowgiri.com/js-library/on-page-search.min.js	(from https://www.paybyphone.co.uk/locations/apcoa-uk)
17:23:20	82349/82349	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:11:28%20GMT	https://www.paybyphone.co.uk/find-garages/bicester	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/bicester.html	(from https://www.paybyphone.co.uk/find-garages/abingdon)
17:23:21	84713/84713	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:51:16%20GMT	https://www.paybyphone.co.uk/find-garages/wantage	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/wantage.html	(from https://www.paybyphone.co.uk/find-garages/abingdon)
17:23:21	85901/85901	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:47:36%20GMT	https://www.paybyphone.co.uk/find-garages/banbury	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/banbury.html	(from https://www.paybyphone.co.uk/find-garages/abingdon)
17:23:22	84681/84681	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:51:18%20GMT	https://www.paybyphone.co.uk/find-garages/oxford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/oxford.html	(from https://www.paybyphone.co.uk/find-garages/abingdon)
17:23:23	80235/80235	---M--	200	added ('OK')	image/png	etag:%2289e1a0aa41b848e7c0e1f3f8a74734fe%22	https://cdn.prod.website-files.com/62cbdc623e439846a123d49c/680a429207c5de2e8b702fd8_garage_QR-code.png	C:/desktop/paybyphone.co.uk/cdn.prod.website-files.com/62cbdc623e439846a123d49c/680a429207c5de2e8b702fd8_garage_QR-code.png	(from https://www.paybyphone.co.uk/find-garages/abingdon)
17:23:23	84860/84860	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2011:00:44%20GMT	https://www.paybyphone.co.uk/find-garages/thornton-cleveleys	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/thornton-cleveleys.html	(from https://www.paybyphone.co.uk/find-garages/accrington)
17:23:24	84710/84710	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2017:51:22%20GMT	https://www.paybyphone.co.uk/find-garages/salford	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/salford.html	(from https://www.paybyphone.co.uk/find-garages/accrington)
17:23:24	85899/85899	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Jun%202025%2006:04:29%20GMT	https://www.paybyphone.co.uk/find-garages/nelson	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/nelson.html	(from https://www.paybyphone.co.uk/find-garages/accrington)
17:23:24	6363/6363	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2012%20Jun%202025%2016:23:23%20GMT	https://www.paybyphone.co.uk/find-garages/lancaster	C:/desktop/paybyphone.co.uk/www.paybyphone.co.uk/find-garages/lancaster	(from https://www.paybyphone.co.uk/find-garages/accrington)
